"file"	"flag"
"2020_322/2020-11-17T21-26-24+00-00"	1
"2020_322/2020-11-17T21-29-25+00-00"	2
"2020_322/2020-11-17T21-32-25+00-00"	0
"2020_322/2020-11-17T21-35-25+00-00"	0
"2020_322/2020-11-17T21-38-26+00-00"	0
"2020_322/2020-11-17T21-41-26+00-00"	0
"2020_322/2020-11-17T21-44-26+00-00"	0
"2020_322/2020-11-17T21-47-26+00-00"	1
"2020_322/2020-11-17T21-50-27+00-00"	0
"2020_322/2020-11-17T21-53-27+00-00"	0
"2020_322/2020-11-17T21-56-27+00-00"	0
"2020_322/2020-11-17T21-59-27+00-00"	0
"2020_322/2020-11-17T22-02-28+00-00"	0
"2020_322/2020-11-17T22-05-28+00-00"	0
"2020_322/2020-11-17T22-08-28+00-00"	0
"2020_322/2020-11-17T22-11-28+00-00"	0
"2020_322/2020-11-17T22-14-28+00-00"	0
"2020_322/2020-11-17T22-17-29+00-00"	0
"2020_322/2020-11-17T22-20-29+00-00"	0
"2020_322/2020-11-17T22-23-29+00-00"	0
"2020_322/2020-11-17T22-26-29+00-00"	0
"2020_322/2020-11-17T22-29-30+00-00"	0
"2020_322/2020-11-17T22-32-30+00-00"	0
"2020_322/2020-11-17T22-35-30+00-00"	0
"2020_322/2020-11-17T22-38-30+00-00"	0
"2020_322/2020-11-17T22-41-31+00-00"	0
"2020_322/2020-11-17T22-44-31+00-00"	0
"2020_322/2020-11-17T22-47-31+00-00"	0
"2020_322/2020-11-17T22-50-32+00-00"	0
"2020_322/2020-11-17T22-53-32+00-00"	0
"2020_322/2020-11-17T22-56-32+00-00"	0
"2020_322/2020-11-17T22-59-32+00-00"	0
"2020_322/2020-11-17T23-02-33+00-00"	0
"2020_322/2020-11-17T23-05-33+00-00"	0
"2020_322/2020-11-17T23-08-33+00-00"	0
"2020_322/2020-11-17T23-11-33+00-00"	0
"2020_322/2020-11-17T23-14-33+00-00"	0
"2020_322/2020-11-17T23-17-34+00-00"	0
"2020_322/2020-11-17T23-20-34+00-00"	0
"2020_322/2020-11-17T23-23-34+00-00"	0
"2020_322/2020-11-17T23-26-34+00-00"	0
"2020_322/2020-11-17T23-29-35+00-00"	0
"2020_322/2020-11-17T23-32-35+00-00"	0
"2020_322/2020-11-17T23-35-35+00-00"	0
"2020_322/2020-11-17T23-38-36+00-00"	0
"2020_322/2020-11-17T23-41-36+00-00"	0
"2020_322/2020-11-17T23-44-36+00-00"	0
"2020_322/2020-11-17T23-47-36+00-00"	0
"2020_322/2020-11-17T23-50-37+00-00"	0
"2020_322/2020-11-17T23-53-37+00-00"	2
"2020_322/2020-11-17T23-56-37+00-00"	0
"2020_322/2020-11-17T23-59-37+00-00"	1
"2020_323/2020-11-18T00-00-02+00-00"	0
"2020_323/2020-11-18T00-03-02+00-00"	0
"2020_323/2020-11-18T00-06-02+00-00"	0
"2020_323/2020-11-18T00-09-02+00-00"	0
"2020_323/2020-11-18T00-12-03+00-00"	0
"2020_323/2020-11-18T00-15-03+00-00"	0
"2020_323/2020-11-18T00-18-03+00-00"	0
"2020_323/2020-11-18T00-21-03+00-00"	0
"2020_323/2020-11-18T00-24-04+00-00"	0
"2020_323/2020-11-18T00-27-04+00-00"	0
"2020_323/2020-11-18T00-30-04+00-00"	0
"2020_323/2020-11-18T00-33-04+00-00"	0
"2020_323/2020-11-18T00-36-05+00-00"	0
"2020_323/2020-11-18T00-39-05+00-00"	0
"2020_323/2020-11-18T00-42-05+00-00"	0
"2020_323/2020-11-18T00-45-05+00-00"	0
"2020_323/2020-11-18T00-48-06+00-00"	1
"2020_323/2020-11-18T00-51-06+00-00"	0
"2020_323/2020-11-18T00-54-06+00-00"	0
"2020_323/2020-11-18T00-57-06+00-00"	0
"2020_323/2020-11-18T01-00-07+00-00"	0
"2020_323/2020-11-18T01-03-07+00-00"	0
"2020_323/2020-11-18T01-06-07+00-00"	0
"2020_323/2020-11-18T01-09-08+00-00"	0
"2020_323/2020-11-18T01-12-08+00-00"	0
"2020_323/2020-11-18T01-15-08+00-00"	0
"2020_323/2020-11-18T01-18-08+00-00"	0
"2020_323/2020-11-18T01-21-08+00-00"	0
"2020_323/2020-11-18T01-24-09+00-00"	0
"2020_323/2020-11-18T01-27-09+00-00"	0
"2020_323/2020-11-18T01-30-09+00-00"	0
"2020_323/2020-11-18T01-33-10+00-00"	0
