"file"	"flag"
"2021_265/2021-09-22T21-13-05+00-00"	1
"2021_265/2021-09-22T21-16-05+00-00"	0
"2021_265/2021-09-22T21-19-05+00-00"	0
"2021_265/2021-09-22T21-22-05+00-00"	0
"2021_265/2021-09-22T21-25-05+00-00"	0
"2021_265/2021-09-22T21-28-06+00-00"	0
"2021_265/2021-09-22T21-31-06+00-00"	0
"2021_265/2021-09-22T21-34-06+00-00"	0
"2021_265/2021-09-22T21-37-06+00-00"	0
"2021_265/2021-09-22T21-40-06+00-00"	0
"2021_265/2021-09-22T21-43-07+00-00"	0
"2021_265/2021-09-22T21-46-07+00-00"	0
"2021_265/2021-09-22T21-49-07+00-00"	0
"2021_265/2021-09-22T21-52-07+00-00"	0
"2021_265/2021-09-22T21-55-08+00-00"	0
"2021_265/2021-09-22T21-58-08+00-00"	0
"2021_265/2021-09-22T22-01-08+00-00"	0
"2021_265/2021-09-22T22-04-08+00-00"	0
"2021_265/2021-09-22T22-07-08+00-00"	0
"2021_265/2021-09-22T22-10-09+00-00"	0
"2021_265/2021-09-22T22-13-09+00-00"	0
"2021_265/2021-09-22T22-16-09+00-00"	0
"2021_265/2021-09-22T22-19-09+00-00"	0
"2021_265/2021-09-22T22-22-10+00-00"	0
"2021_265/2021-09-22T22-25-10+00-00"	0
"2021_265/2021-09-22T22-28-10+00-00"	0
"2021_265/2021-09-22T22-31-10+00-00"	0
"2021_265/2021-09-22T22-34-11+00-00"	0
"2021_265/2021-09-22T22-37-11+00-00"	0
"2021_265/2021-09-22T22-40-11+00-00"	0
"2021_265/2021-09-22T22-43-11+00-00"	0
"2021_265/2021-09-22T22-46-11+00-00"	0
"2021_265/2021-09-22T22-49-12+00-00"	0
"2021_265/2021-09-22T22-52-12+00-00"	0
"2021_265/2021-09-22T22-55-12+00-00"	0
"2021_265/2021-09-22T22-58-12+00-00"	0
"2021_265/2021-09-22T23-01-12+00-00"	0
"2021_265/2021-09-22T23-04-13+00-00"	0
