file	flag
2012_255/1.evt	1
2012_255/10.evt	0
2012_255/100.evt	0
2012_255/101.evt	0
2012_255/102.evt	0
2012_255/103.evt	0
2012_255/104.evt	0
2012_255/105.evt	0
2012_255/106.evt	0
2012_255/107.evt	0
2012_255/108.evt	0
2012_255/109.evt	0
2012_255/11.evt	0
2012_255/110.evt	0
2012_255/111.evt	0
2012_255/112.evt	0
2012_255/113.evt	0
2012_255/114.evt	0
2012_255/115.evt	0
2012_255/116.evt	0
2012_255/117.evt	0
2012_255/118.evt	0
2012_255/119.evt	0
2012_255/12.evt	1
2012_255/120.evt	0
2012_255/121.evt	0
2012_255/122.evt	0
2012_255/123.evt	0
2012_255/124.evt	0
2012_255/125.evt	0
2012_255/126.evt	0
2012_255/127.evt	0
2012_255/128.evt	0
2012_255/129.evt	0
2012_255/13.evt	1
2012_255/130.evt	0
2012_255/131.evt	0
2012_255/132.evt	0
2012_255/133.evt	3
2012_255/134.evt	2
2012_255/135.evt	2
2012_255/136.evt	2
2012_255/137.evt	2
2012_255/138.evt	3
2012_255/139.evt	3
2012_255/14.evt	0
2012_255/140.evt	0
2012_255/141.evt	0
2012_255/142.evt	0
2012_255/143.evt	0
2012_255/144.evt	0
2012_255/145.evt	1
2012_255/146.evt	0
2012_255/147.evt	0
2012_255/148.evt	0
2012_255/149.evt	0
2012_255/15.evt	3
2012_255/150.evt	0
2012_255/151.evt	0
2012_255/152.evt	0
2012_255/153.evt	0
2012_255/154.evt	3
2012_255/155.evt	0
2012_255/156.evt	0
2012_255/157.evt	0
2012_255/158.evt	0
2012_255/159.evt	0
2012_255/16.evt	3
2012_255/160.evt	0
2012_255/161.evt	0
2012_255/162.evt	0
2012_255/163.evt	0
2012_255/164.evt	0
2012_255/165.evt	0
2012_255/166.evt	0
2012_255/167.evt	2
2012_255/168.evt	0
2012_255/169.evt	0
2012_255/17.evt	3
2012_255/170.evt	0
2012_255/171.evt	0
2012_255/172.evt	0
2012_255/173.evt	0
2012_255/174.evt	0
2012_255/175.evt	0
2012_255/176.evt	0
2012_255/177.evt	0
2012_255/178.evt	0
2012_255/179.evt	0
2012_255/18.evt	3
2012_255/180.evt	0
2012_255/181.evt	0
2012_255/182.evt	0
2012_255/183.evt	0
2012_255/184.evt	0
2012_255/185.evt	0
2012_255/186.evt	0
2012_255/187.evt	0
2012_255/188.evt	0
2012_255/189.evt	0
2012_255/19.evt	0
2012_255/190.evt	0
2012_255/191.evt	0
2012_255/192.evt	0
2012_255/193.evt	0
2012_255/194.evt	0
2012_255/195.evt	0
2012_255/196.evt	0
2012_255/197.evt	0
2012_255/198.evt	0
2012_255/199.evt	0
2012_255/2.evt	0
2012_255/20.evt	1
2012_255/200.evt	0
2012_255/201.evt	0
2012_255/202.evt	0
