file	flag
2021_352/2021-12-18T22-22-53+00-00	1
2021_352/2021-12-18T22-25-53+00-00	0
2021_352/2021-12-18T22-28-54+00-00	0
2021_352/2021-12-18T22-31-54+00-00	1
2021_352/2021-12-18T23-05-18+00-00	1
2021_352/2021-12-18T23-08-18+00-00	0
2021_352/2021-12-18T23-11-19+00-00	0
2021_352/2021-12-18T23-14-19+00-00	0
2021_352/2021-12-18T23-17-19+00-00	0
2021_352/2021-12-18T23-20-19+00-00	0
2021_352/2021-12-18T23-23-20+00-00	0
2021_352/2021-12-18T23-26-20+00-00	3
2021_352/2021-12-18T23-36-32+00-00	1
2021_352/2021-12-18T23-39-32+00-00	0
2021_352/2021-12-18T23-42-32+00-00	0
2021_352/2021-12-18T23-45-32+00-00	0
2021_352/2021-12-18T23-48-32+00-00	0
2021_352/2021-12-18T23-51-33+00-00	0
2021_352/2021-12-18T23-54-33+00-00	0
2021_352/2021-12-18T23-57-33+00-00	1
2021_353/2021-12-19T00-00-01+00-00	0
2021_353/2021-12-19T00-03-02+00-00	0
2021_353/2021-12-19T00-06-02+00-00	0
2021_353/2021-12-19T00-09-02+00-00	0
2021_353/2021-12-19T00-12-03+00-00	0
2021_353/2021-12-19T00-15-03+00-00	0
2021_353/2021-12-19T00-18-03+00-00	0
2021_353/2021-12-19T00-21-03+00-00	0
2021_353/2021-12-19T00-24-04+00-00	0
2021_353/2021-12-19T00-27-04+00-00	3
2021_353/2021-12-19T00-30-04+00-00	3
2021_353/2021-12-19T00-33-04+00-00	0
2021_353/2021-12-19T00-36-04+00-00	0
2021_353/2021-12-19T00-39-05+00-00	0
2021_353/2021-12-19T00-42-05+00-00	0
2021_353/2021-12-19T00-45-05+00-00	0
2021_353/2021-12-19T00-48-05+00-00	0
2021_353/2021-12-19T00-51-06+00-00	0
2021_353/2021-12-19T00-54-06+00-00	0
2021_353/2021-12-19T00-57-06+00-00	0
2021_353/2021-12-19T01-00-06+00-00	3
2021_353/2021-12-19T01-03-07+00-00	0
2021_353/2021-12-19T01-06-07+00-00	0
2021_353/2021-12-19T01-09-07+00-00	0
2021_353/2021-12-19T01-12-08+00-00	0
2021_353/2021-12-19T01-15-08+00-00	0
2021_353/2021-12-19T01-18-08+00-00	0
2021_353/2021-12-19T01-21-08+00-00	0
2021_353/2021-12-19T01-24-09+00-00	0
2021_353/2021-12-19T01-27-09+00-00	0
